record_time	model	dur_train_activity	dur_train_subj	dur_train_both	precision_train	recall_train	accuracy_train	precision_test	recall_test	accuracy_test	method
1/12/16 21:50	svm_sgd_run_27_fast	0	0	113.56	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 21:52	svm_sgd_run_28_fast	0	0	114.64	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 21:54	svm_sgd_run_29_fast	0	0	111.16	0.74	0.65	0.65	0.74	0.65	0.65	both at the same time
1/12/16 21:56	svm_sgd_run_30_fast	0	0	115.9	0.72	0.65	0.65	0.72	0.65	0.65	both at the same time
30/11/16 23:25	gnb_no_pca	0	0	1.48	0.96	0.96	0.96	0.96	0.96	0.96	both at the same time
30/11/16 23:39	gnb_multioutput	0	0	2.28	0.59	0.54	0.54	0.59	0.54	0.54	both at the same time
1/12/16 0:04	gnb_pca	0.52	0.48	0	0.47	0.45	0.45	0.54	0.5	0.5	activity then subject
1/12/16 0:10	gnb_pca	0.52	0.5	0	0.59	0.55	0.55	0.43	0.4	0.4	subject then activity
1/12/16 0:14	gnb_pca	0	0	0.74	0.92	0.92	0.92	0.65	0.64	0.64	both at the same time
1/12/16 7:51	svm_gridsearch_run_1	0	0	623.23	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 8:02	svm_gridsearch_run_2	0	0	630.53	0.75	0.63	0.63	0.74	0.63	0.63	both at the same time
1/12/16 8:12	svm_gridsearch_run_3	0	0	623.39	0.73	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 8:23	svm_gridsearch_run_4	0	0	623.17	0.71	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 8:33	svm_gridsearch_run_5	0	0	617.31	0.75	0.63	0.63	0.76	0.63	0.63	both at the same time
1/12/16 8:43	svm_gridsearch_run_6	0	0	623.63	0.73	0.59	0.59	0.73	0.59	0.59	both at the same time
1/12/16 8:54	svm_gridsearch_run_7	0	0	621.62	0.68	0.61	0.61	0.68	0.61	0.61	both at the same time
1/12/16 9:04	svm_gridsearch_run_8	0	0	631.42	0.77	0.64	0.64	0.77	0.64	0.64	both at the same time
1/12/16 9:15	svm_gridsearch_run_9	0	0	616.16	0.74	0.6	0.6	0.72	0.6	0.6	both at the same time
1/12/16 9:25	svm_gridsearch_run_10	0	0	617.79	0.68	0.61	0.61	0.68	0.61	0.61	both at the same time
1/12/16 9:35	svm_gridsearch_run_11	0	0	617.15	0.77	0.61	0.61	0.77	0.61	0.61	both at the same time
1/12/16 9:46	svm_gridsearch_run_12	0	0	621.05	0.72	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 9:56	svm_gridsearch_run_13	0	0	618	0.73	0.49	0.49	0.72	0.49	0.49	both at the same time
1/12/16 10:07	svm_gridsearch_run_14	0	0	631.67	0.77	0.65	0.65	0.76	0.65	0.65	both at the same time
1/12/16 10:17	svm_gridsearch_run_15	0	0	621.23	0.74	0.66	0.66	0.74	0.65	0.65	both at the same time
1/12/16 10:28	svm_gridsearch_run_16	0	0	618.9	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 10:38	svm_gridsearch_run_17	0	0	618.99	0.73	0.63	0.63	0.73	0.63	0.63	both at the same time
1/12/16 10:48	svm_gridsearch_run_18	0	0	621.08	0.72	0.62	0.62	0.72	0.62	0.62	both at the same time
1/12/16 10:59	svm_gridsearch_run_19	0	0	620.56	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 11:09	svm_gridsearch_run_20	0	0	630.42	0.76	0.66	0.66	0.76	0.66	0.66	both at the same time
1/12/16 11:20	svm_gridsearch_run_21	0	0	619.33	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 11:30	svm_gridsearch_run_22	0	0	622.58	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 11:41	svm_gridsearch_run_23	0	0	619.27	0.71	0.67	0.67	0.7	0.67	0.67	both at the same time
1/12/16 11:51	svm_gridsearch_run_24	0	0	622.81	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 12:02	svm_gridsearch_run_25	0	0	619	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 12:12	svm_gridsearch_run_26	0	0	630.89	0.74	0.63	0.63	0.74	0.63	0.63	both at the same time
1/12/16 12:22	svm_gridsearch_run_27	0	0	616.44	0.76	0.65	0.65	0.75	0.65	0.65	both at the same time
1/12/16 12:33	svm_gridsearch_run_28	0	0	620.87	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 12:43	svm_gridsearch_run_29	0	0	621.37	0.71	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 12:54	svm_gridsearch_run_30	0	0	621.19	0.76	0.68	0.68	0.76	0.68	0.68	both at the same time
1/12/16 13:04	svm_gridsearch_run_31	0	0	616.83	0.74	0.63	0.63	0.75	0.63	0.63	both at the same time
1/12/16 13:15	svm_gridsearch_run_32	0	0	631.18	0.71	0.63	0.63	0.7	0.62	0.62	both at the same time
1/12/16 13:25	svm_gridsearch_run_33	0	0	619.24	0.76	0.66	0.66	0.74	0.66	0.66	both at the same time
1/12/16 13:36	svm_gridsearch_run_34	0	0	620.53	0.71	0.6	0.6	0.71	0.6	0.6	both at the same time
1/12/16 13:46	svm_gridsearch_run_35	0	0	616.49	0.68	0.61	0.61	0.69	0.61	0.61	both at the same time
1/12/16 13:56	svm_gridsearch_run_36	0	0	621.74	0.71	0.65	0.65	0.7	0.65	0.65	both at the same time
1/12/16 14:07	svm_gridsearch_run_37	0	0	619.65	0.73	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 14:17	svm_gridsearch_run_38	0	0	631.95	0.75	0.67	0.67	0.75	0.67	0.67	both at the same time
1/12/16 14:28	svm_gridsearch_run_39	0	0	619.9	0.73	0.65	0.65	0.72	0.65	0.65	both at the same time
1/12/16 14:38	svm_gridsearch_run_40	0	0	620.54	0.7	0.63	0.63	0.7	0.63	0.63	both at the same time
1/12/16 14:49	svm_gridsearch_run_41	0	0	619.93	0.7	0.61	0.61	0.71	0.61	0.61	both at the same time
1/12/16 14:59	svm_gridsearch_run_42	0	0	618.55	0.71	0.63	0.63	0.71	0.63	0.63	both at the same time
1/12/16 15:09	svm_gridsearch_run_43	0	0	618.47	0.73	0.67	0.67	0.73	0.67	0.67	both at the same time
1/12/16 15:20	svm_gridsearch_run_44	0	0	633.4	0.7	0.64	0.64	0.69	0.63	0.63	both at the same time
1/12/16 15:30	svm_gridsearch_run_45	0	0	620.26	0.74	0.64	0.64	0.72	0.63	0.63	both at the same time
1/12/16 15:41	svm_gridsearch_run_46	0	0	621.43	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 15:51	svm_gridsearch_run_47	0	0	617.1	0.74	0.57	0.57	0.74	0.57	0.57	both at the same time
1/12/16 16:02	svm_gridsearch_run_48	0	0	621.9	0.74	0.67	0.67	0.74	0.67	0.67	both at the same time
1/12/16 16:12	svm_gridsearch_run_49	0	0	619.91	0.75	0.64	0.64	0.74	0.64	0.64	both at the same time
1/12/16 16:23	svm_gridsearch_run_50	0	0	629.58	0.73	0.64	0.64	0.73	0.64	0.64	both at the same time
1/12/16 16:33	svm_gridsearch_run_51	0	0	617.06	0.72	0.61	0.61	0.72	0.6	0.6	both at the same time
1/12/16 16:43	svm_gridsearch_run_52	0	0	621.28	0.73	0.59	0.59	0.7	0.59	0.59	both at the same time
1/12/16 16:54	svm_gridsearch_run_53	0	0	619.48	0.71	0.61	0.61	0.69	0.61	0.61	both at the same time
1/12/16 17:04	svm_gridsearch_run_54	0	0	623.12	0.74	0.64	0.64	0.73	0.64	0.64	both at the same time
1/12/16 17:15	svm_gridsearch_run_55	0	0	617.79	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 17:25	svm_gridsearch_run_56	0	0	629	0.74	0.65	0.65	0.75	0.65	0.65	both at the same time
1/12/16 17:35	svm_gridsearch_run_57	0	0	617.34	0.75	0.63	0.63	0.75	0.63	0.63	both at the same time
1/12/16 17:46	svm_gridsearch_run_58	0	0	621.47	0.72	0.63	0.63	0.71	0.63	0.63	both at the same time
1/12/16 17:56	svm_gridsearch_run_59	0	0	619.24	0.77	0.63	0.63	0.76	0.63	0.63	both at the same time
1/12/16 18:07	svm_gridsearch_run_60	0	0	619.73	0.71	0.6	0.6	0.71	0.6	0.6	both at the same time
1/12/16 8:34	svm_sgd_run_1	0	0	250.27	0.71	0.63	0.63	0.7	0.63	0.63	both at the same time
1/12/16 8:57	svm_sgd_run_1	0	0	274.47	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 9:02	svm_sgd_run_2	0	0	255.04	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 9:06	svm_sgd_run_3	0	0	239.83	0.73	0.62	0.62	0.73	0.62	0.62	both at the same time
1/12/16 9:10	svm_sgd_run_4	0	0	241.68	0.7	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 9:15	svm_sgd_run_5	0	0	286.57	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 9:20	svm_sgd_run_6	0	0	282.41	0.71	0.59	0.59	0.7	0.59	0.59	both at the same time
1/12/16 9:25	svm_sgd_run_7	0	0	255.82	0.67	0.63	0.63	0.67	0.63	0.63	both at the same time
1/12/16 9:29	svm_sgd_run_8	0	0	253.52	0.72	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 9:33	svm_sgd_run_9	0	0	222.38	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 9:37	svm_sgd_run_10	0	0	221.94	0.72	0.67	0.67	0.73	0.67	0.67	both at the same time
1/12/16 9:41	svm_sgd_run_11	0	0	222.75	0.71	0.67	0.67	0.71	0.67	0.67	both at the same time
1/12/16 9:45	svm_sgd_run_12	0	0	222.26	0.71	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 9:49	svm_sgd_run_13	0	0	235.16	0.74	0.62	0.62	0.74	0.62	0.62	both at the same time
1/12/16 9:53	svm_sgd_run_14	0	0	223.25	0.69	0.62	0.62	0.69	0.62	0.62	both at the same time
1/12/16 9:57	svm_sgd_run_15	0	0	223.16	0.72	0.61	0.61	0.72	0.61	0.61	both at the same time
1/12/16 10:01	svm_sgd_run_16	0	0	223.99	0.74	0.63	0.63	0.74	0.63	0.63	both at the same time
1/12/16 10:05	svm_sgd_run_17	0	0	223	0.7	0.65	0.65	0.7	0.65	0.65	both at the same time
1/12/16 10:09	svm_sgd_run_18	0	0	223.11	0.68	0.61	0.61	0.67	0.61	0.61	both at the same time
1/12/16 10:13	svm_sgd_run_19	0	0	223.71	0.71	0.66	0.66	0.73	0.65	0.65	both at the same time
1/12/16 10:17	svm_sgd_run_20	0	0	223.65	0.72	0.62	0.62	0.7	0.62	0.62	both at the same time
1/12/16 10:21	svm_sgd_run_21	0	0	223.04	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 10:25	svm_sgd_run_22	0	0	222.99	0.72	0.62	0.62	0.73	0.62	0.62	both at the same time
1/12/16 10:28	svm_sgd_run_23	0	0	223.01	0.71	0.65	0.65	0.72	0.65	0.65	both at the same time
1/12/16 10:32	svm_sgd_run_24	0	0	223.87	0.72	0.62	0.62	0.72	0.62	0.62	both at the same time
1/12/16 10:36	svm_sgd_run_25	0	0	223.18	0.71	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 10:40	svm_sgd_run_26	0	0	223.26	0.72	0.63	0.63	0.7	0.63	0.63	both at the same time
1/12/16 10:44	svm_sgd_run_27	0	0	235.12	0.73	0.67	0.67	0.72	0.67	0.67	both at the same time
1/12/16 10:48	svm_sgd_run_28	0	0	223.32	0.71	0.66	0.66	0.72	0.66	0.66	both at the same time
1/12/16 10:52	svm_sgd_run_29	0	0	223.01	0.68	0.62	0.62	0.68	0.62	0.62	both at the same time
1/12/16 10:56	svm_sgd_run_30	0	0	223.64	0.73	0.61	0.61	0.73	0.61	0.61	both at the same time
1/12/16 11:00	svm_sgd_run_31	0	0	222.44	0.74	0.66	0.66	0.74	0.66	0.66	both at the same time
1/12/16 11:04	svm_sgd_run_32	0	0	223.33	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 11:08	svm_sgd_run_33	0	0	222.76	0.73	0.65	0.65	0.73	0.65	0.65	both at the same time
1/12/16 11:12	svm_sgd_run_34	0	0	223.41	0.71	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 11:16	svm_sgd_run_35	0	0	222.89	0.73	0.6	0.6	0.72	0.6	0.6	both at the same time
1/12/16 11:20	svm_sgd_run_36	0	0	222.59	0.71	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 11:23	svm_sgd_run_37	0	0	222.06	0.7	0.62	0.62	0.7	0.62	0.62	both at the same time
1/12/16 11:27	svm_sgd_run_38	0	0	224.06	0.72	0.65	0.65	0.72	0.65	0.65	both at the same time
1/12/16 11:31	svm_sgd_run_39	0	0	222.3	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 11:35	svm_sgd_run_40	0	0	222.07	0.71	0.66	0.66	0.71	0.66	0.66	both at the same time
1/12/16 11:39	svm_sgd_run_41	0	0	222.68	0.7	0.63	0.63	0.69	0.63	0.63	both at the same time
1/12/16 11:43	svm_sgd_run_42	0	0	222.37	0.74	0.64	0.64	0.73	0.64	0.64	both at the same time
1/12/16 11:47	svm_sgd_run_43	0	0	222.66	0.7	0.65	0.65	0.69	0.65	0.65	both at the same time
1/12/16 11:51	svm_sgd_run_44	0	0	222.42	0.75	0.64	0.64	0.73	0.64	0.64	both at the same time
1/12/16 11:55	svm_sgd_run_45	0	0	222.8	0.72	0.63	0.63	0.7	0.63	0.63	both at the same time
1/12/16 11:59	svm_sgd_run_46	0	0	222.36	0.71	0.58	0.58	0.7	0.58	0.58	both at the same time
1/12/16 12:03	svm_sgd_run_47	0	0	234.79	0.73	0.63	0.63	0.73	0.63	0.63	both at the same time
1/12/16 12:07	svm_sgd_run_48	0	0	222.01	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 12:11	svm_sgd_run_49	0	0	222.73	0.71	0.6	0.6	0.71	0.6	0.6	both at the same time
1/12/16 12:15	svm_sgd_run_50	0	0	223.31	0.71	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 12:19	svm_sgd_run_51	0	0	222.76	0.7	0.62	0.62	0.7	0.62	0.62	both at the same time
1/12/16 12:23	svm_sgd_run_52	0	0	236.22	0.68	0.62	0.62	0.69	0.62	0.62	both at the same time
1/12/16 12:27	svm_sgd_run_53	0	0	221.68	0.73	0.62	0.62	0.73	0.62	0.62	both at the same time
1/12/16 12:31	svm_sgd_run_54	0	0	222.54	0.72	0.62	0.62	0.72	0.62	0.62	both at the same time
1/12/16 12:34	svm_sgd_run_55	0	0	221.87	0.73	0.59	0.59	0.72	0.59	0.59	both at the same time
1/12/16 12:38	svm_sgd_run_56	0	0	222.02	0.7	0.62	0.62	0.7	0.62	0.62	both at the same time
1/12/16 12:42	svm_sgd_run_57	0	0	226.81	0.69	0.63	0.63	0.69	0.63	0.63	both at the same time
1/12/16 12:46	svm_sgd_run_58	0	0	222.28	0.73	0.67	0.67	0.73	0.67	0.67	both at the same time
1/12/16 12:50	svm_sgd_run_59	0	0	221.95	0.72	0.63	0.63	0.71	0.63	0.63	both at the same time
1/12/16 12:54	svm_sgd_run_60	0	0	222.57	0.71	0.63	0.63	0.71	0.63	0.63	both at the same time
1/12/16 12:58	svm_sgd_run_61	0	0	223.38	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 13:02	svm_sgd_run_62	0	0	222.5	0.7	0.64	0.64	0.7	0.64	0.64	both at the same time
1/12/16 13:06	svm_sgd_run_63	0	0	222.06	0.71	0.59	0.59	0.7	0.59	0.59	both at the same time
1/12/16 13:10	svm_sgd_run_64	0	0	234.57	0.68	0.63	0.63	0.68	0.63	0.63	both at the same time
1/12/16 13:14	svm_sgd_run_65	0	0	222.29	0.72	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 13:18	svm_sgd_run_66	0	0	227.3	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 13:22	svm_sgd_run_67	0	0	251.66	0.75	0.64	0.64	0.75	0.64	0.64	both at the same time
1/12/16 13:27	svm_sgd_run_68	0	0	248.98	0.74	0.62	0.62	0.74	0.62	0.62	both at the same time
1/12/16 13:31	svm_sgd_run_69	0	0	223.16	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 13:35	svm_sgd_run_70	0	0	249.12	0.69	0.62	0.62	0.69	0.62	0.62	both at the same time
1/12/16 13:41	svm_sgd_run_71	0	0	321.7	0.69	0.64	0.64	0.69	0.64	0.64	both at the same time
1/12/16 13:46	svm_sgd_run_72	0	0	300.16	0.73	0.62	0.62	0.73	0.62	0.62	both at the same time
1/12/16 13:51	svm_sgd_run_73	0	0	249.26	0.7	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 13:55	svm_sgd_run_74	0	0	261.69	0.72	0.67	0.67	0.73	0.67	0.67	both at the same time
1/12/16 14:00	svm_sgd_run_75	0	0	251.3	0.73	0.65	0.65	0.71	0.64	0.64	both at the same time
1/12/16 14:04	svm_sgd_run_76	0	0	249.64	0.73	0.66	0.66	0.73	0.66	0.66	both at the same time
1/12/16 14:08	svm_sgd_run_77	0	0	240.06	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 14:13	svm_sgd_run_78	0	0	239.61	0.72	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 14:17	svm_sgd_run_79	0	0	240.55	0.73	0.63	0.63	0.72	0.63	0.63	both at the same time
1/12/16 14:21	svm_sgd_run_80	0	0	253.98	0.7	0.63	0.63	0.69	0.63	0.63	both at the same time
1/12/16 14:26	svm_sgd_run_81	0	0	261.98	0.74	0.64	0.64	0.74	0.64	0.64	both at the same time
1/12/16 14:31	svm_sgd_run_82	0	0	272.42	0.74	0.62	0.62	0.74	0.62	0.62	both at the same time
1/12/16 14:35	svm_sgd_run_83	0	0	257.4	0.71	0.65	0.65	0.7	0.65	0.65	both at the same time
1/12/16 14:40	svm_sgd_run_84	0	0	262.32	0.7	0.62	0.62	0.7	0.62	0.62	both at the same time
1/12/16 14:44	svm_sgd_run_85	0	0	252.26	0.7	0.64	0.64	0.69	0.64	0.64	both at the same time
1/12/16 14:49	svm_sgd_run_86	0	0	261.14	0.72	0.65	0.65	0.73	0.65	0.65	both at the same time
1/12/16 14:54	svm_sgd_run_87	0	0	262.04	0.69	0.61	0.61	0.69	0.61	0.61	both at the same time
1/12/16 14:58	svm_sgd_run_88	0	0	259.62	0.7	0.61	0.61	0.7	0.61	0.61	both at the same time
1/12/16 15:03	svm_sgd_run_89	0	0	255.98	0.74	0.66	0.66	0.74	0.66	0.66	both at the same time
1/12/16 15:07	svm_sgd_run_90	0	0	254.54	0.71	0.65	0.65	0.71	0.65	0.65	both at the same time
1/12/16 15:12	svm_sgd_run_91	0	0	248.83	0.73	0.63	0.63	0.73	0.63	0.63	both at the same time
1/12/16 15:16	svm_sgd_run_92	0	0	260.23	0.72	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 15:21	svm_sgd_run_93	0	0	260.19	0.72	0.64	0.64	0.72	0.64	0.64	both at the same time
1/12/16 15:25	svm_sgd_run_94	0	0	237.76	0.7	0.65	0.65	0.7	0.65	0.65	both at the same time
1/12/16 15:29	svm_sgd_run_95	0	0	222.76	0.72	0.6	0.6	0.72	0.6	0.6	both at the same time
1/12/16 15:34	svm_sgd_run_96	0	0	269.1	0.71	0.62	0.62	0.71	0.62	0.62	both at the same time
1/12/16 15:38	svm_sgd_run_97	0	0	252.1	0.72	0.67	0.67	0.72	0.67	0.67	both at the same time
1/12/16 15:43	svm_sgd_run_98	0	0	250.44	0.71	0.64	0.64	0.71	0.64	0.64	both at the same time
1/12/16 15:47	svm_sgd_run_99	0	0	250.6	0.72	0.6	0.6	0.72	0.6	0.6	both at the same time
1/12/16 15:53	svm_sgd_run_100	0	0	294.84	0.7	0.62	0.62	0.71	0.62	0.62	both at the same time
